Position X,Position Y,Position Z,Unit,TimePointID,TrackID
130.8315430101,68.1050043599,80.0967131506,um,14,9
130.5603955431,67.8381228363,81.085525759,um,15,9
130.9091285514,66.08677042,81.7683766008,um,16,9
130.9521879345,65.7029234046,81.8525853486,um,17,9
130.6355140016,64.5861341415,80.3934672951,um,18,9
129.1347958266,64.269783399,78.812797137,um,19,9
128.7404067442,64.2386312725,78.2569979351,um,20,9
129.6062611567,63.4284691714,76.1551918406,um,21,9
131.5647064612,62.5949550924,75.2494677783,um,22,9
130.6578158156,61.6892400851,75.3937314534,um,23,9
129.6502445906,58.1598909725,75.0677225777,um,24,9
128.8572078448,58.0291459084,73.0269781339,um,25,9
127.8415342325,58.0562673273,72.4666074406,um,26,9
125.853633168,58.0219166874,70.4618404927,um,27,9
124.4655778108,58.2465607166,68.8650641727,um,28,9
124.0182485604,60.1110357277,68.6632100757,um,29,9
123.7909642162,61.4265975062,68.3643550184,um,30,9
123.6028605611,63.3495105632,68.1861934326,um,31,9
124.1698726051,65.5187151947,66.4948935749,um,32,9
123.0929751136,67.7022459574,66.4782858895,um,33,9
123.1789240082,69.11361803,65.5712147029,um,34,9
123.7725923217,69.7012556041,65.0929780426,um,35,9
124.040440167,71.9411161885,64.6082356783,um,36,9
124.9857303717,72.8676605468,62.6231243525,um,37,9
125.9784022887,71.7096120961,61.7328481036,um,38,9
128.053291445,73.0739424071,60.7710568994,um,39,9
129.4195597554,73.3252874109,60.7807887412,um,40,9
131.1564310685,73.565355583,60.5857844466,um,41,9
130.8586287121,73.6193625012,62.533356808,um,42,9
130.2076978417,73.5399807219,64.6163572615,um,43,9
129.0868300488,73.3239671608,64.9293600157,um,44,9
128.5445048561,71.7934349788,65.452162239,um,45,9
128.279917014,70.9846265115,65.8585977253,um,46,9
128.4932906664,69.9695636707,68.0077446117,um,47,9
130.3432456067,68.2382776721,69.4548359552,um,48,9
132.6131555565,66.0153911115,70.6039675287,um,49,9
133.8627246279,66.3821862848,72.1726732719,um,50,9
135.0830274829,67.9814669165,72.5943879063,um,51,9
135.4344280674,68.1704146656,72.8673405246,um,52,9
137.6828313892,66.9876354969,72.5621099562,um,53,9
136.6282598264,65.7234636929,71.3108607742,um,54,9
135.7402892224,65.4364354542,71.0859493587,um,55,9
133.6273972027,64.7057318213,70.5245593876,um,56,9
131.8151752605,63.622193096,72.052724365,um,57,9
129.8824975354,64.6882060869,72.6266878879,um,58,9
128.7991762302,63.8403524759,73.2372239118,um,59,9
128.1712620556,63.4199886731,72.7395499661,um,60,9
128.1170077712,61.2949689057,73.1450904202,um,61,9
127.349544708,60.5498256478,71.924959527,um,62,9
203.1476263704,310.9513278216,17.960877939,um,1,10
200.0799392785,307.3334578522,18.6804572771,um,2,10
198.780705272,305.8519831342,18.9064448427,um,3,10
197.2429812353,300.8242035676,17.9598698336,um,4,10
199.540896637,294.9269487231,15.3350730148,um,5,10
201.4982970962,290.1861316454,16.710743125,um,6,10
203.9851363933,281.1766884248,18.6612488715,um,7,10
206.0238582696,279.8498359727,23.0303991022,um,8,10
205.6212771826,279.732097097,25.5984420553,um,9,10
204.5425339538,280.1451939868,29.2765986639,um,10,10
203.1840916881,279.9608686382,33.1317841849,um,11,10
202.1116845316,282.281792726,34.7901861843,um,12,10
200.075828302,283.7502351536,36.5118380332,um,13,10
198.1278701522,285.4042314303,35.557932799,um,14,10
194.3231570689,287.7116740352,33.6185423743,um,15,10
190.0496093398,289.7282384379,33.2556139565,um,16,10
190.0477634744,289.7837339633,33.2467213992,um,17,10
191.5461853646,291.4310786103,34.6370216534,um,18,10
196.6200956638,297.7605268525,35.3020195815,um,19,10
202.0887789197,301.9932740403,35.4416566572,um,20,10
202.7288607109,302.2681011858,35.4781389616,um,21,10
208.6120634738,303.8958692166,37.6069513902,um,22,10
209.4032898585,304.076636173,37.7846700965,um,23,10
213.839147191,306.8990511037,39.5971375192,um,24,10
214.4689612982,309.3330894302,38.6401856008,um,25,10
215.4872652495,313.1521112187,34.7847957844,um,26,10
216.8015074158,316.3177501161,31.2764773141,um,27,10
218.2733188991,318.3519835061,26.6906082978,um,28,10
220.0930931001,319.5758553306,22.977318429,um,29,10
220.7275542134,320.0211091869,22.3692143784,um,30,10
223.3185791444,323.7815789954,21.3598221168,um,31,10
225.3265852789,326.6486832097,18.6382982135,um,32,10
226.6013183864,333.4042273665,14.666903277,um,33,10
226.7160367099,333.8372427474,14.3635740634,um,34,10
228.5059953861,336.6213336447,12.0627804469,um,35,10
229.5330737872,337.385283224,8.2662423989,um,36,10
229.6678035957,337.5784419323,7.4533978342,um,37,10
230.1985037606,337.9386089113,6.6160753141,um,38,10
234.7298699762,340.4604670801,1.1561804019,um,39,10
137.0264846081,28.5530089351,25.4364034023,um,1,11
137.8736534128,29.2159564727,25.6715355032,um,2,11
138.1416695952,28.9059180949,24.7282374741,um,3,11
137.7153476799,29.2762743012,24.8372607097,um,4,11
137.1168642823,30.2287528359,25.9969554895,um,5,11
136.0577811359,30.1948358853,26.2180514317,um,6,11
135.7935980621,30.944853266,26.8759940434,um,7,11
135.7540573848,31.1350141332,26.659069956,um,8,11
135.6313879078,31.7295414156,25.9707602936,um,9,11
135.677893486,33.1061901713,26.0149375476,um,10,11
135.919634497,32.9458068984,25.851760522,um,11,11
135.9644497123,32.6669809819,25.5889025904,um,12,11
136.058656108,32.6950529197,25.1461167517,um,13,11
135.0090161024,31.7339640867,25.3681875151,um,14,11
135.2022268105,31.7879001454,26.2830942457,um,15,11
134.502888138,32.0471661121,27.2869303992,um,16,11
134.1377726163,31.5797241367,27.4830448163,um,17,11
133.9472899341,31.9019127618,28.7544920889,um,18,11
134.1259780759,31.9658554125,28.9059231608,um,19,11
133.895481906,32.5283830888,29.4246986965,um,20,11
134.4380252348,32.6768037306,29.4533733316,um,21,11
133.5383400819,33.0959118763,28.5356328012,um,22,11
133.621198385,33.2706890388,27.3439907196,um,23,11
134.0723423043,32.4336548289,26.07848942,um,24,11
133.5681536611,32.4450256975,25.8022178623,um,25,11
132.4603946368,32.6841936856,26.1806395291,um,26,11
131.8713712113,31.6160269985,25.8934657684,um,27,11
131.8172701459,31.6273375434,25.8894768271,um,28,11
132.53362304,30.3792729419,25.8228656878,um,29,11
132.1393204124,30.4378333264,25.2381852448,um,30,11
131.9002061336,29.7693287385,23.5658361284,um,31,11
131.1936605596,29.6902357824,23.8778211022,um,32,11
130.4277501689,30.1147917256,23.4191360013,um,33,11
129.4908721469,30.2031762067,24.3905092476,um,34,11
128.332783399,29.8665482867,23.9762738998,um,35,11
128.1341546698,29.3683584157,23.7558186984,um,36,11
128.4643542776,28.8761334881,23.0644233725,um,37,11
128.4579807596,29.3099908511,22.3099253224,um,38,11
128.2421247426,28.8226557525,21.3745807007,um,39,11
129.6601291777,28.2615914131,20.5848152928,um,40,11
131.1992771067,27.6987697852,19.1310764476,um,41,11
130.8571436761,26.1035287285,18.2294541578,um,42,11
130.6985573835,27.0679942088,19.0302584176,um,43,11
131.4197151287,27.5965315878,19.2556305066,um,44,11
132.470856626,27.768493614,18.7129820949,um,45,11
132.0165972086,28.3139587981,17.9066642065,um,46,11
132.154875112,28.2056643217,17.5964354621,um,47,11
133.1858417649,29.1788407736,17.2490935042,um,48,11
133.1935401819,29.179281936,17.2854932491,um,49,11
132.3140500626,30.1408037723,18.4067253048,um,50,11
131.4333414696,29.5872403183,18.6586272783,um,51,11
131.3386446101,29.6518537542,18.3527977959,um,52,11
130.0028559331,30.2627823419,18.6802894066,um,53,11
129.5710037935,31.3638636004,18.8932589624,um,54,11
129.6764830627,31.8629388165,19.1528140109,um,55,11
130.5449191696,32.204032753,19.6252685601,um,56,11
130.906463519,31.6297749929,20.4632294239,um,57,11
132.0868008838,31.5185950287,20.5767930369,um,58,11
132.149220046,30.6311994745,20.1354600941,um,59,11
131.9492282852,30.7028241483,20.2836158896,um,60,11
130.9491490922,30.687924337,20.8761737037,um,61,11
131.3144588133,30.5977269079,21.5176841437,um,62,11
269.7512781768,299.9785980661,60.779315304,um,1,12
271.4017874849,298.5877142124,63.9258881053,um,2,12
274.036692129,296.9787225611,65.9994527367,um,3,12
277.5721076047,295.7435998124,68.6806455824,um,4,12
279.4686817163,292.4257740233,69.2201652723,um,5,12
283.1547122643,291.0347112628,68.7422669193,um,6,12
287.2379474854,289.3389346007,67.1463358878,um,7,12
290.2430780943,286.3679775919,67.6076504214,um,8,12
291.1832837419,282.9379814693,70.2806690968,um,9,12
290.2550219743,279.1921902236,69.5898968973,um,10,12
287.5221653117,278.0388162125,70.1355393923,um,11,12
284.2915780551,277.8600187091,71.9450079064,um,12,12
282.3914964283,275.330512931,74.2790936102,um,13,12
280.8222180001,272.1271052929,77.4433613007,um,14,12
280.4518250216,269.3680894724,80.8800914985,um,15,12
282.0776114251,268.2398599896,84.283834577,um,16,12
285.0063647109,267.8230086772,87.5862241845,um,17,12
288.2562524581,265.7766818224,89.5283950351,um,18,12
291.1362052512,265.7549494117,91.781838889,um,19,12
292.5817631195,268.9387128039,93.6113331128,um,20,12
289.6851037543,271.8628150319,94.0902512226,um,21,12
