Position X,Position Y,Position Z,Unit,Category,Collection,TimePointID,TrackID,Time_Min
257.4812228,275.9201675,67.49168748,um,Spot,Position,1,45,0
257.4362757,276.1988108,67.6790996,um,Spot,Position,2,45,0.5
256.9868041,278.9852445,69.5532208,um,Spot,Position,3,45,1
256.5822796,281.4930349,71.23992988,um,Spot,Position,4,45,1.5
254.6174864,280.6336407,72.12591205,um,Spot,Position,5,45,2
254.6053006,281.6704376,70.52615042,um,Spot,Position,6,45,2.5
254.8874178,281.8228221,70.66960813,um,Spot,Position,7,45,3
255.143888,281.9613536,70.80002423,um,Spot,Position,8,45,3.5
255.3814183,281.1707322,71.25528948,um,Spot,Position,9,45,4
255.5747552,278.2120878,72.46853609,um,Spot,Position,10,45,4.5
255.7680922,275.2534434,73.68178269,um,Spot,Position,11,45,5
254.7637503,274.7394963,73.77958396,um,Spot,Position,12,45,5.5
255.3626174,275.3501181,72.2362224,um,Spot,Position,13,45,6
252.87136,271.5679778,74.53151332,um,Spot,Position,14,45,6.5
250.8591849,270.5648105,74.41746794,um,Spot,Position,15,45,7
250.7537978,270.6030195,74.55731564,um,Spot,Position,16,45,7.5
250.059961,272.7188065,74.92290422,um,Spot,Position,17,45,8
248.6520571,275.9193642,75.46273321,um,Spot,Position,18,45,8.5
250.4054202,277.9260855,71.54001316,um,Spot,Position,19,45,9
250.8270241,278.5988974,69.93902869,um,Spot,Position,20,45,9.5
248.5454857,279.1310696,69.29983144,um,Spot,Position,21,45,10
245.5469365,280.1368235,69.18220334,um,Spot,Position,22,45,10.5
242.2152152,281.2543279,69.05150545,um,Spot,Position,23,45,11
240.3579003,280.9222707,69.7457877,um,Spot,Position,24,45,11.5
239.4835229,279.6238393,70.99005672,um,Spot,Position,25,45,12
238.6091456,278.3254079,72.23432574,um,Spot,Position,26,45,12.5
238.1893658,278.1449474,72.57932391,um,Spot,Position,27,45,13
237.9644135,278.4436172,72.5389203,um,Spot,Position,28,45,13.5
217.0009704,276.434978,88.52649154,um,Spot,Position,29,45,14
213.1403985,273.82488,92.94938263,um,Spot,Position,30,45,14.5
208.4264484,278.8090416,90.75515614,um,Spot,Position,31,45,15
206.694001,282.0174925,94.38451511,um,Spot,Position,32,45,15.5
206.5542884,283.0072531,95.51517417,um,Spot,Position,33,45,16
206.9907648,283.0708617,95.15929569,um,Spot,Position,34,45,16.5
207.4272412,283.1344704,94.80341722,um,Spot,Position,35,45,17
208.0732773,282.7925657,94.84196556,um,Spot,Position,36,45,17.5
210.2716673,284.5848509,99.83464716,um,Spot,Position,37,45,18
212.9630037,286.6763092,99.32790765,um,Spot,Position,39,46,19
214.2246443,287.7133856,97.82419643,um,Spot,Position,40,46,19.5
216.8262109,286.5581967,98.26621525,um,Spot,Position,41,46,20
215.6872711,287.0561976,99.03705418,um,Spot,Position,42,46,20.5
212.1500638,286.8701001,98.75821328,um,Spot,Position,43,46,21
212.7718981,286.1174038,98.92630127,um,Spot,Position,44,46,21.5
205.2465286,289.1684074,98.94521974,um,Spot,Position,52,47,25.5
204.2959705,289.1419577,95.29897828,um,Spot,Position,53,47,26
204.3107244,289.9737242,95.22793572,um,Spot,Position,54,47,26.5
204.3254784,290.8054907,95.15689316,um,Spot,Position,55,47,27
205.2786995,292.7689709,97.831577,um,Spot,Position,56,47,27.5
113.8363438,154.6340292,29.7340411,um,Spot,Position,1,48,0
113.8669296,154.5464812,29.54411122,um,Spot,Position,2,48,0.5
114.6895152,154.8938874,29.05720174,um,Spot,Position,3,48,1
119.3809089,156.8355277,28.37527962,um,Spot,Position,4,48,1.5
122.9261935,152.491158,28.20508772,um,Spot,Position,5,48,2
122.5356459,151.82246,27.9635643,um,Spot,Position,6,48,2.5
122.8872815,151.7538936,27.66926662,um,Spot,Position,7,48,3
122.5676975,152.337458,27.80341742,um,Spot,Position,8,48,3.5
123.3962543,152.5414607,27.18825162,um,Spot,Position,9,48,4
123.6376511,153.0469537,26.95525616,um,Spot,Position,10,48,4.5
125.5669454,134.2026891,25.75671448,um,Spot,Position,11,48,5
127.2385501,129.0599503,24.23833728,um,Spot,Position,12,48,5.5
128.8457325,127.342593,22.64000119,um,Spot,Position,13,48,6
130.5144553,122.8651283,21.17910837,um,Spot,Position,14,48,6.5
130.9673254,122.0885229,21.18991786,um,Spot,Position,15,48,7
130.7335291,121.962595,22.07507643,um,Spot,Position,16,48,7.5
131.0738172,121.5126641,22.08905094,um,Spot,Position,17,48,8
131.1025087,121.2177928,21.89305045,um,Spot,Position,18,48,8.5
130.8247622,121.6402367,21.75501303,um,Spot,Position,19,48,9
128.9688617,123.3794884,22.36353113,um,Spot,Position,20,48,9.5
128.7905221,123.5522793,22.33222482,um,Spot,Position,21,48,10
128.6849639,122.0311623,25.14128363,um,Spot,Position,22,48,10.5
128.3171673,105.9101008,52.59790271,um,Spot,Position,23,48,11
128.3459938,105.0494697,55.82359465,um,Spot,Position,24,48,11.5
127.4696609,102.4144048,58.09211835,um,Spot,Position,25,48,12
126.4435452,98.53969006,61.92994428,um,Spot,Position,26,48,12.5
126.5245421,100.1749795,63.45410212,um,Spot,Position,27,48,13
126.5417412,100.6592018,63.63157535,um,Spot,Position,28,48,13.5
126.6486073,103.3938205,64.47245616,um,Spot,Position,29,48,14
126.7212304,105.2241931,64.96456076,um,Spot,Position,30,48,14.5
126.6099411,102.3095093,63.61708109,um,Spot,Position,31,48,15
127.5763363,100.3679258,63.46333102,um,Spot,Position,32,48,15.5
127.4011325,100.0218721,62.58208638,um,Spot,Position,33,48,16
128.018022,100.8373345,61.96368539,um,Spot,Position,34,48,16.5
130.9113718,104.8583433,63.52033308,um,Spot,Position,35,48,17
131.4570061,104.9748903,63.46475431,um,Spot,Position,36,48,17.5
131.1666992,105.5726693,63.85382642,um,Spot,Position,37,48,18
131.2054265,107.0339414,65.37654774,um,Spot,Position,38,48,18.5
132.7238543,106.9596976,66.04105627,um,Spot,Position,39,48,19
132.9323306,108.4167739,66.51709347,um,Spot,Position,40,48,19.5
134.0678203,108.8860134,66.9647934,um,Spot,Position,41,48,20
133.874349,108.4172314,66.04293532,um,Spot,Position,42,48,20.5
136.5498008,109.6689755,65.62205788,um,Spot,Position,43,48,21
140.7575607,111.9334318,65.47534565,um,Spot,Position,44,48,21.5
136.5823398,103.2328301,62.18496836,um,Spot,Position,45,48,22
136.6549696,106.0999048,62.41054095,um,Spot,Position,46,48,22.5
136.0140886,105.3420245,60.17516061,um,Spot,Position,47,48,23
135.3732076,104.5841442,57.93978027,um,Spot,Position,48,48,23.5
135.9760112,105.6201642,52.45136627,um,Spot,Position,49,48,24
139.1838389,102.2860587,43.09164631,um,Spot,Position,50,48,24.5
143.6549983,97.29249767,31.55911653,um,Spot,Position,51,48,25
144.9991279,95.70535355,26.72053302,um,Spot,Position,52,48,25.5
146.0947079,96.68820739,21.9456834,um,Spot,Position,53,48,26
149.2669582,95.42447707,21.21062077,um,Spot,Position,54,48,26.5
151.4958931,94.71343682,22.35382071,um,Spot,Position,55,48,27
148.4887871,96.56207574,21.9004826,um,Spot,Position,56,48,27.5
147.9755294,97.63707832,21.74420639,um,Spot,Position,57,48,28
145.5036694,101.6370936,19.52057036,um,Spot,Position,58,48,28.5
141.1126326,103.6954055,17.17916319,um,Spot,Position,59,48,29
140.5198146,101.7367892,14.52609599,um,Spot,Position,60,48,29.5
141.5548048,98.05663219,11.7394602,um,Spot,Position,61,48,30
140.1048739,98.48314591,9.934667841,um,Spot,Position,62,48,30.5
201.8037442,195.0850395,63.0784347,um,Spot,Position,1,49,0
201.8123108,195.0879021,63.06118956,um,Spot,Position,2,49,0.5
201.8845452,197.6905876,62.34071316,um,Spot,Position,3,49,1
200.876705,199.5207528,62.29332787,um,Spot,Position,4,49,1.5
199.8583604,200.2561256,62.74931526,um,Spot,Position,5,49,2
199.3742033,199.3662193,60.55925838,um,Spot,Position,6,49,2.5
198.3493057,200.3282389,55.53329597,um,Spot,Position,7,49,3
198.5339551,200.6536782,55.85981537,um,Spot,Position,8,49,3.5
199.3573429,200.9361349,57.35975278,um,Spot,Position,9,49,4
196.5736723,203.6007994,57.56027853,um,Spot,Position,10,49,4.5
197.1770107,205.8521737,58.67439119,um,Spot,Position,11,49,5
202.5632271,206.7313296,55.44422579,um,Spot,Position,12,49,5.5
207.4484046,205.3444953,51.18196292,um,Spot,Position,13,49,6
207.2747115,202.0365065,46.94632478,um,Spot,Position,14,49,6.5
206.8257949,203.5211852,48.64354195,um,Spot,Position,15,49,7
206.533928,204.4337528,49.67203644,um,Spot,Position,16,49,7.5
213.5209656,203.3293899,41.19207134,um,Spot,Position,17,49,8
220.5080032,202.225027,32.71210624,um,Spot,Position,18,49,8.5
222.3180026,202.063662,27.62661181,um,Spot,Position,19,49,9
225.8082191,203.2670537,32.16679764,um,Spot,Position,20,49,9.5
224.626345,200.9156742,38.0740544,um,Spot,Position,21,49,10
225.1903621,201.0224153,37.54143531,um,Spot,Position,22,49,10.5
225.8170477,201.1410164,36.94963631,um,Spot,Position,23,49,11
221.810083,205.8021178,34.07710744,um,Spot,Position,24,49,11.5
221.6243191,205.8574011,34.03042236,um,Spot,Position,25,49,12
222.122827,203.7901674,34.9476031,um,Spot,Position,26,49,12.5
223.4953153,202.6895439,37.36418088,um,Spot,Position,27,49,13
223.1611759,200.3409251,38.45811186,um,Spot,Position,28,49,13.5
224.3767928,199.4208505,39.69157578,um,Spot,Position,29,49,14
225.3128799,203.2995539,39.95920945,um,Spot,Position,30,49,14.5
225.7028454,205.7639551,39.92250899,um,Spot,Position,31,49,15
224.0517724,193.4087788,52.99189295,um,Spot,Position,32,49,15.5
221.6339445,169.5340634,79.87747432,um,Spot,Position,33,49,16
220.2583177,158.0022497,94.31293745,um,Spot,Position,34,49,16.5
217.6112269,157.8073957,94.05178216,um,Spot,Position,35,49,17
185.0666082,214.4930359,95.48829482,um,Spot,Position,36,49,17.5
172.9763901,228.7061468,95.77852211,um,Spot,Position,37,49,18
170.2982723,227.0745686,95.49207958,um,Spot,Position,38,49,18.5
170.3388018,227.0867968,95.32127567,um,Spot,Position,39,49,19
170.3489657,227.1190413,95.23987114,um,Spot,Position,40,49,19.5
170.338886,227.1646299,95.21806619,um,Spot,Position,41,49,20
169.5332962,226.3959853,95.49298703,um,Spot,Position,42,49,20.5
169.9068757,226.7852042,96.11768436,um,Spot,Position,43,49,21
170.0595699,226.4110103,97.20867411,um,Spot,Position,44,49,21.5
172.1421223,224.4219551,96.79833412,um,Spot,Position,45,49,22
138.4332795,249.5241331,93.05498905,um,Spot,Position,46,49,22.5
90.34321745,286.0538859,87.14392794,um,Spot,Position,47,49,23
51.75163207,315.1675959,82.41465074,um,Spot,Position,48,49,23.5
52.98108017,318.2599522,83.96543492,um,Spot,Position,49,49,24
52.71458682,318.9128419,82.38018935,um,Spot,Position,50,49,24.5
53.14262252,319.3788828,80.68823922,um,Spot,Position,51,49,25
55.06550462,319.104938,79.52418582,um,Spot,Position,52,49,25.5
56.33011348,318.9894705,78.54831162,um,Spot,Position,53,49,26
56.05875146,319.2437835,78.01152223,um,Spot,Position,54,49,26.5
52.91853738,282.5023707,52.27701381,um,Spot,Position,55,49,27
52.42362116,270.9569103,41.71661717,um,Spot,Position,56,49,27.5
53.50739734,271.0919569,41.1182867,um,Spot,Position,57,49,28
54.76895913,271.1351703,40.72821397,um,Spot,Position,58,49,28.5
56.17540845,271.7806747,40.4961524,um,Spot,Position,59,49,29
55.23279756,272.2036423,40.48472636,um,Spot,Position,60,49,29.5
54.55607748,272.667294,40.6236215,um,Spot,Position,61,49,30
58.84324689,266.6708967,40.38190296,um,Spot,Position,62,49,30.5
71.67812357,200.6694736,95.394982,um,Spot,Position,1,50,0
71.55185132,200.9813214,95.40837593,um,Spot,Position,2,50,0.5
70.40107139,203.670169,95.67586808,um,Spot,Position,3,50,1
69.72552595,201.7904629,98.79157801,um,Spot,Position,4,50,1.5
41.40960886,195.70025,99.56469697,um,Spot,Position,8,51,3.5
35.21370357,194.7664767,99.57899283,um,Spot,Position,9,51,4
33.63533586,188.8810986,99.76995226,um,Spot,Position,16,52,7.5
32.80156129,189.1579298,99.71228691,um,Spot,Position,17,52,8
31.8967779,189.2620971,99.72010276,um,Spot,Position,18,52,8.5
27.22864739,168.2777466,95.32465221,um,Spot,Position,24,53,11.5
27.18353157,142.9476969,73.06966397,um,Spot,Position,25,53,12
27.56360468,140.7659276,75.68965788,um,Spot,Position,26,53,12.5
26.20222909,137.4351847,75.90200439,um,Spot,Position,27,53,13
24.87400811,135.6248396,75.56403186,um,Spot,Position,28,53,13.5
24.24819492,134.677568,75.36677373,um,Spot,Position,29,53,14
23.44799517,136.3176518,75.68397097,um,Spot,Position,30,53,14.5
22.60419878,138.6045745,76.12978205,um,Spot,Position,31,53,15
20.75232286,141.5237922,76.69573203,um,Spot,Position,32,53,15.5
18.90044693,144.4430099,77.26168202,um,Spot,Position,33,53,16
17.94144732,145.5437278,76.75758632,um,Spot,Position,34,53,16.5
16.63409325,144.6599448,72.01191593,um,Spot,Position,35,53,17
15.9518691,144.1528278,68.29145181,um,Spot,Position,36,53,17.5
17.3128991,144.6708995,68.76305584,um,Spot,Position,37,53,18
16.41274074,145.5310629,68.30723392,um,Spot,Position,38,53,18.5
15.59843334,145.4561982,68.43298717,um,Spot,Position,39,53,19
10.24683155,145.5648024,73.80775982,um,Spot,Position,40,53,19.5
3.365148443,148.4822497,80.51387991,um,Spot,Position,41,53,20
1.809614257,149.8403872,74.92106427,um,Spot,Position,42,53,20.5
1.311277001,151.1018096,61.10101015,um,Spot,Position,43,53,21
7.963459303,144.135805,51.69763341,um,Spot,Position,44,53,21.5
9.022537349,138.116343,45.98518496,um,Spot,Position,45,53,22
6.595538009,134.1540093,43.79426486,um,Spot,Position,46,53,22.5
6.724157727,131.4647665,44.78080891,um,Spot,Position,47,53,23
7.486420283,131.5532532,46.47234669,um,Spot,Position,48,53,23.5
7.012578313,131.6385438,46.48584079,um,Spot,Position,49,53,24
5.795264122,131.7955101,45.09478374,um,Spot,Position,50,53,24.5
6.542701502,131.1249791,44.03324494,um,Spot,Position,51,53,25
14.15292119,127.5620154,44.31599293,um,Spot,Position,52,53,25.5
5.864426149,134.0083901,49.32217504,um,Spot,Position,53,53,26
337.0273851,40.68928041,59.92786624,um,Spot,Position,1,54,0
337.154676,40.75008082,59.93793295,um,Spot,Position,2,54,0.5
337.8798407,43.03891822,58.18199973,um,Spot,Position,3,54,1
337.994885,43.7758559,56.97528752,um,Spot,Position,4,54,1.5
334.7615919,44.2607889,58.25040491,um,Spot,Position,5,54,2
334.6822473,43.91923323,58.24005368,um,Spot,Position,6,54,2.5
333.8489411,45.2043757,59.80965751,um,Spot,Position,7,54,3
331.7616865,43.34704627,58.20552017,um,Spot,Position,8,54,3.5
326.0920958,38.7170431,54.65838127,um,Spot,Position,9,54,4
317.6805879,32.43006551,50.75458786,um,Spot,Position,10,54,4.5
310.4857509,27.23660773,47.45982061,um,Spot,Position,11,54,5
308.8845635,26.85541101,46.77679787,um,Spot,Position,12,54,5.5
308.9796317,27.49663844,46.50360169,um,Spot,Position,13,54,6
313.6826901,25.92549822,47.88511862,um,Spot,Position,14,54,6.5
332.5925752,22.9106909,51.8337768,um,Spot,Position,15,54,7
339.8174233,27.81058721,50.50017348,um,Spot,Position,16,54,7.5
338.4045033,27.22940721,48.27864902,um,Spot,Position,17,54,8
336.6958373,27.37225744,45.66427351,um,Spot,Position,18,54,8.5
336.3584215,27.19276925,44.99648746,um,Spot,Position,19,54,9
336.2473372,26.80180275,44.8260282,um,Spot,Position,20,54,9.5
335.117815,25.27336294,43.35739523,um,Spot,Position,21,54,10
341.2700393,23.81988539,39.17920845,um,Spot,Position,22,54,10.5
342.4234933,16.48211234,39.889195,um,Spot,Position,23,54,11
343.7436297,15.69222677,39.65789503,um,Spot,Position,24,54,11.5
335.4354574,14.87068728,40.19434895,um,Spot,Position,25,54,12
350.7237396,36.06698806,37.1154971,um,Spot,Position,26,54,12.5
375.3178681,83.70634577,30.98931155,um,Spot,Position,27,54,13
375.2283587,84.1641516,29.76273723,um,Spot,Position,28,54,13.5
376.1360043,87.88741679,27.0203366,um,Spot,Position,29,54,14
377.0436498,91.61068198,24.27793596,um,Spot,Position,30,54,14.5
377.5410896,90.90583419,22.99679015,um,Spot,Position,31,54,15
373.0777871,84.40395798,17.5225417,um,Spot,Position,32,54,15.5
371.8224927,408.3727954,97.37500205,um,Spot,Position,10,55,4.5
369.1712351,397.2922918,96.24857694,um,Spot,Position,11,55,5
368.3425469,397.4596549,95.72637792,um,Spot,Position,12,55,5.5
369.7586563,400.3801137,92.36898223,um,Spot,Position,13,55,6
136.8006462,72.50040486,73.4501038,um,Spot,Position,1,56,0
136.6532455,72.64343361,73.50205387,um,Spot,Position,2,56,0.5
135.1792386,74.07372117,74.02155463,um,Spot,Position,3,56,1
144.1209214,56.51433464,74.13693636,um,Spot,Position,4,56,1.5
149.1721713,51.6466519,75.71871597,um,Spot,Position,5,56,2
151.9616049,51.7668761,77.19171415,um,Spot,Position,6,56,2.5
154.0262457,52.08047484,78.75066245,um,Spot,Position,7,56,3
154.7528022,52.48420388,78.60181602,um,Spot,Position,8,56,3.5
155.0326604,52.54476634,78.21447775,um,Spot,Position,9,56,4
155.5420802,51.94417566,78.51321733,um,Spot,Position,10,56,4.5
153.8265277,54.67598761,77.73403053,um,Spot,Position,11,56,5
156.7430275,50.22916845,78.31954115,um,Spot,Position,12,56,5.5
181.0722807,60.20331182,85.22949071,um,Spot,Position,13,56,6
190.1070981,61.59391193,86.1227679,um,Spot,Position,14,56,6.5
196.7957822,61.82439408,85.7321851,um,Spot,Position,15,56,7
196.4877745,61.66552103,85.85096636,um,Spot,Position,16,56,7.5
385.2369144,110.1181557,54.4388864,um,Spot,Position,1,57,0
385.4017333,110.3156756,54.47434069,um,Spot,Position,2,57,0.5
387.9711721,108.8825641,56.61857296,um,Spot,Position,3,57,1
391.1127922,104.5252851,60.15910239,um,Spot,Position,4,57,1.5
394.6034811,99.68386391,64.09302397,um,Spot,Position,5,57,2
398.0941701,94.84244276,68.02694555,um,Spot,Position,6,57,2.5
398.8398563,92.13719534,68.21734952,um,Spot,Position,7,57,3
391.0618181,96.51849926,74.74254412,um,Spot,Position,8,57,3.5
392.3994988,103.0655474,67.14980948,um,Spot,Position,9,57,4
393.7371795,109.6125956,59.55707485,um,Spot,Position,10,57,4.5
394.3735018,114.0705771,53.62931764,um,Spot,Position,11,57,5
395.6908856,114.3312675,51.53767331,um,Spot,Position,12,57,5.5
399.8836369,111.9940072,52.89329588,um,Spot,Position,13,57,6
404.3441628,112.2614683,58.65876325,um,Spot,Position,14,57,6.5
404.0852449,111.9292407,59.35184481,um,Spot,Position,15,57,7
403.8263271,111.5970132,60.04492638,um,Spot,Position,16,57,7.5
404.117979,111.7133435,60.73414687,um,Spot,Position,17,57,8
405.6150209,113.0839421,62.44654845,um,Spot,Position,18,57,8.5
406.6612578,113.8889404,63.97825397,um,Spot,Position,19,57,9
406.3368808,113.5489078,64.89791741,um,Spot,Position,20,57,9.5
406.5499321,112.1723895,65.46457961,um,Spot,Position,21,57,10
408.3149983,108.3272493,64.14229589,um,Spot,Position,22,57,10.5
410.276183,104.0548712,62.67309177,um,Spot,Position,23,57,11
410.5311401,103.6185971,62.48967789,um,Spot,Position,24,57,11.5
410.5965165,103.6085568,62.44912959,um,Spot,Position,25,57,12
408.14069,104.8791453,62.30151633,um,Spot,Position,26,57,12.5
405.0545627,106.469891,62.12713682,um,Spot,Position,27,57,13
402.9220695,107.6603974,61.99900816,um,Spot,Position,28,57,13.5
400.8370564,108.4312624,62.91086445,um,Spot,Position,29,57,14
401.1858894,108.9811557,63.52917724,um,Spot,Position,30,57,14.5
398.4563788,111.8605537,62.95400882,um,Spot,Position,31,57,15
396.5514916,113.5341864,64.04330119,um,Spot,Position,32,57,15.5
396.8708664,113.0384396,65.82477683,um,Spot,Position,33,57,16
393.3853487,108.4301471,72.85854637,um,Spot,Position,34,57,16.5
394.962248,106.2504781,73.85001156,um,Spot,Position,35,57,17
397.2862612,100.2263054,71.65577191,um,Spot,Position,36,57,17.5
402.1309618,90.30541143,70.29214391,um,Spot,Position,37,57,18
396.2585228,94.16906157,67.22489099,um,Spot,Position,38,57,18.5
390.3860839,98.0327117,64.15763807,um,Spot,Position,39,57,19
387.9141971,99.92598314,62.48628624,um,Spot,Position,40,57,19.5
388.4864282,100.6203957,61.52459223,um,Spot,Position,41,57,20
389.0586593,101.3148082,60.56289822,um,Spot,Position,42,57,20.5
385.3217473,99.63619921,65.82727634,um,Spot,Position,43,57,21
382.013963,98.0023309,70.37749374,um,Spot,Position,44,57,21.5
382.5683284,96.77112855,68.50026476,um,Spot,Position,45,57,22
382.1521524,95.02771572,67.89670146,um,Spot,Position,46,57,22.5
380.2801643,92.51598717,69.20363666,um,Spot,Position,47,57,23
378.4434107,91.37911326,70.00213598,um,Spot,Position,48,57,23.5
376.659509,92.30452132,70.03798147,um,Spot,Position,49,57,24
382.6191358,91.82060125,69.36543797,um,Spot,Position,50,57,24.5
381.1897105,93.00717515,72.35150119,um,Spot,Position,51,57,25
380.4767783,91.04637083,70.98369839,um,Spot,Position,52,57,25.5
379.099723,90.53964869,69.79060766,um,Spot,Position,53,57,26
379.6273797,90.03863958,69.85669248,um,Spot,Position,54,57,26.5
380.7520066,88.70788451,70.59667152,um,Spot,Position,55,57,27
379.0333925,88.64677809,73.11661399,um,Spot,Position,56,57,27.5
378.6329237,87.08799212,72.48476848,um,Spot,Position,57,57,28
375.5823498,84.37395629,74.76135401,um,Spot,Position,58,57,28.5
369.9218201,83.1213492,76.68687489,um,Spot,Position,59,57,29
367.5140093,83.53856984,77.42675094,um,Spot,Position,60,57,29.5
380.6945935,81.45469799,62.49483329,um,Spot,Position,61,57,30
399.16873,78.09638441,41.04136979,um,Spot,Position,62,57,30.5
157.4637781,366.2352279,30.69904908,um,Spot,Position,1,58,0
157.4602929,366.3141579,30.66241079,um,Spot,Position,2,58,0.5
161.1358502,357.6519641,19.53964271,um,Spot,Position,3,58,1
163.1946185,352.7696687,13.33087592,um,Spot,Position,4,58,1.5
163.231758,352.70438,13.20636144,um,Spot,Position,5,58,2
163.2688975,352.6390912,13.08184695,um,Spot,Position,6,58,2.5
163.3097509,352.5672736,12.94488102,um,Spot,Position,7,58,3
164.288565,344.8738933,9.934414974,um,Spot,Position,8,58,3.5
165.0803182,342.1362704,9.997753394,um,Spot,Position,9,58,4
165.0166823,342.0517032,11.33457478,um,Spot,Position,10,58,4.5
164.9530464,341.9671359,12.67139617,um,Spot,Position,11,58,5
164.0399248,341.3716648,13.45485005,um,Spot,Position,12,58,5.5
163.5824612,344.7140902,12.72652881,um,Spot,Position,13,58,6
162.9826359,348.8764959,11.80702277,um,Spot,Position,14,58,6.5
162.6647922,348.7509664,11.99615268,um,Spot,Position,15,58,7
163.2727803,349.9984379,10.84626824,um,Spot,Position,16,58,7.5
163.3475368,350.1532058,10.73921862,um,Spot,Position,17,58,8
163.7762065,342.6273418,16.71406825,um,Spot,Position,18,58,8.5
163.6720205,342.7361526,16.73782454,um,Spot,Position,19,58,9
164.0255679,342.2755695,17.72851893,um,Spot,Position,20,58,9.5
164.8368487,341.2455926,19.68615142,um,Spot,Position,21,58,10
171.2348343,346.9922206,13.18887616,um,Spot,Position,22,58,10.5
176.9457338,349.0726046,10.65486913,um,Spot,Position,23,58,11
180.4332315,349.23698,10.33941066,um,Spot,Position,24,58,11.5
181.3383958,348.8705748,10.10428111,um,Spot,Position,25,58,12
182.1488546,348.6532908,9.686008484,um,Spot,Position,26,58,12.5
184.1145996,348.3508142,9.378603478,um,Spot,Position,27,58,13
185.9200379,348.2678035,8.988101468,um,Spot,Position,28,58,13.5
188.5259485,345.4961922,6.128285618,um,Spot,Position,29,58,14
191.1076439,342.7096209,5.157743785,um,Spot,Position,30,58,14.5
189.1877783,344.4956946,6.010712343,um,Spot,Position,31,58,15
188.5152776,345.8010113,6.711562774,um,Spot,Position,32,58,15.5
188.7444484,346.1581788,7.10932541,um,Spot,Position,33,58,16
187.9849544,345.5382925,7.494054798,um,Spot,Position,34,58,16.5
187.5211531,344.1675965,7.184346796,um,Spot,Position,35,58,17
187.6115471,343.2622957,7.764198671,um,Spot,Position,36,58,17.5
187.7438776,343.4338971,10.11838254,um,Spot,Position,37,58,18
187.5896905,343.203142,10.56380385,um,Spot,Position,38,58,18.5
186.7584292,342.5920247,8.51050415,um,Spot,Position,39,58,19
186.0961886,342.0839666,6.869931747,um,Spot,Position,40,58,19.5
185.9275233,341.5567218,6.795179127,um,Spot,Position,41,58,20
186.6288075,342.6259359,6.275211846,um,Spot,Position,42,58,20.5
188.107964,342.9750976,5.008851503,um,Spot,Position,43,58,21
188.4932538,342.7708214,4.049662785,um,Spot,Position,44,58,21.5
187.8043212,345.1491721,2.964658157,um,Spot,Position,45,58,22
192.9365626,345.2642145,2.178479126,um,Spot,Position,46,58,22.5
200.1032902,346.3321955,1.002366847,um,Spot,Position,47,58,23
200.4336108,346.8956805,0.997172778,um,Spot,Position,48,58,23.5
200.5791251,347.3818463,1.082278575,um,Spot,Position,49,58,24
200.9381925,348.3276829,2.905448115,um,Spot,Position,50,58,24.5
201.4420461,348.6907399,3.608308658,um,Spot,Position,51,58,25
201.8740127,348.6167168,3.427633002,um,Spot,Position,52,58,25.5
202.2559783,348.383736,3.243273995,um,Spot,Position,53,58,26
202.5252965,347.7979373,3.082175043,um,Spot,Position,54,58,26.5
201.9604907,347.0037346,3.243157205,um,Spot,Position,55,58,27
201.3336357,346.5454288,3.220780409,um,Spot,Position,56,58,27.5
206.1297488,342.7437813,0.57595669,um,Spot,Position,57,58,28
121.8701856,3.801104139,86.79926215,um,Spot,Position,1,59,0
122.1305373,3.891759483,86.6047698,um,Spot,Position,2,59,0.5
121.9637362,6.25197532,85.53176342,um,Spot,Position,3,59,1
122.4776548,6.052436459,85.49572493,um,Spot,Position,4,59,1.5
122.1913315,6.200490622,85.7386947,um,Spot,Position,5,59,2
123.6757442,6.434220122,85.01654987,um,Spot,Position,6,59,2.5
124.3031273,6.833934765,84.97528845,um,Spot,Position,7,59,3
126.5878848,6.636472074,84.04932171,um,Spot,Position,8,59,3.5
123.9193954,2.973724756,84.63415472,um,Spot,Position,9,59,4
119.6720805,0.668300878,85.49266548,um,Spot,Position,10,59,4.5
113.2871605,1.743275395,67.34138905,um,Spot,Position,13,60,6
114.066998,3.740959695,58.6801799,um,Spot,Position,14,60,6.5
114.0672949,3.57159474,58.65706405,um,Spot,Position,15,60,7
115.2633552,3.74939872,60.9034587,um,Spot,Position,16,60,7.5
117.7345312,2.653981591,62.89628506,um,Spot,Position,17,60,8
118.5888901,2.301920779,59.4044978,um,Spot,Position,18,60,8.5
117.8847746,2.395741212,59.99598529,um,Spot,Position,19,60,9
116.7129919,1.806769955,61.62805927,um,Spot,Position,20,60,9.5
118.2719402,0.924889147,62.20430094,um,Spot,Position,21,60,10
120.3450571,0.180240201,63.01092551,um,Spot,Position,22,60,10.5
120.7990744,1.687816537,64.76645039,um,Spot,Position,24,61,11.5
120.6320026,4.4533935,65.1259508,um,Spot,Position,25,61,12
120.2300921,4.283415558,65.88731743,um,Spot,Position,26,61,12.5
119.743136,4.202656586,66.47437144,um,Spot,Position,27,61,13
58.65244672,250.9201184,93.06196591,um,Spot,Position,12,62,5.5
63.47720542,256.4228094,79.67888482,um,Spot,Position,13,62,6
65.52485447,258.535403,74.11568933,um,Spot,Position,14,62,6.5
65.66417015,257.8698347,73.67320574,um,Spot,Position,15,62,7
66.98473099,258.8676488,72.50468082,um,Spot,Position,16,62,7.5
65.241038,256.0622525,72.9701684,um,Spot,Position,17,62,8
