Position X,Position Y,Position Z,Unit,Category,Collection,TimePointID,TrackID,ID
307.0174691710857,198.6874075297167,17.252502912805774,um,Spot,Position,14,25,xxx
304.1883708103109,200.88135295842002,18.41774255475442,um,Spot,Position,15,25,xxx
301.37338788427144,201.60011603535386,18.35066352967889,um,Spot,Position,16,25,xxx
305.03730810950105,198.53539562986077,22.677274613130383,um,Spot,Position,17,25,xxx
305.6674365818951,200.5280296173464,23.951683868033818,um,Spot,Position,18,25,xxx
304.6442220273457,205.78383648135392,25.64008470160516,um,Spot,Position,19,25,xxx
303.37735116911597,209.17737953786917,26.943248087826824,um,Spot,Position,20,25,xxx
301.4791492507401,209.9249225902393,25.22929854486928,um,Spot,Position,21,25,xxx
300.23035948901196,210.28751815573693,23.937372471335753,um,Spot,Position,22,25,xxx
301.0514391755751,208.26367951722867,25.956807819787425,um,Spot,Position,23,25,xxx
303.5091386526837,207.33331768617526,28.42266083541732,um,Spot,Position,24,25,xxx
306.37599307742863,206.67632505698558,31.000118267841774,um,Spot,Position,25,25,xxx
308.6050855188076,206.19584612538475,32.99692059513721,um,Spot,Position,26,25,xxx
308.28313002672263,206.42142198413936,32.67110250191661,um,Spot,Position,27,25,xxx
305.7332357017054,207.7392608915327,32.11734355357613,um,Spot,Position,28,25,xxx
306.81340945976905,209.1243858446537,31.683970973858838,um,Spot,Position,29,25,xxx
306.45398240835726,210.24328749486264,30.96513072257626,um,Spot,Position,30,25,xxx
306.09266336522063,211.689498492907,31.092912603027603,um,Spot,Position,31,25,xxx
306.1212108494622,212.6829126205465,31.64442263847651,um,Spot,Position,32,25,xxx
306.4709993496221,212.532048946333,31.261247753609318,um,Spot,Position,33,25,xxx
307.1926178662315,210.95956779069198,31.984216359165416,um,Spot,Position,34,25,xxx
307.8015826162358,210.2720397246277,37.32488324400606,um,Spot,Position,35,25,xxx
307.26192482749934,210.37307760938415,34.172689315681524,um,Spot,Position,36,25,xxx
307.0331443756405,210.38243166066758,33.137551021241705,um,Spot,Position,37,25,xxx
307.0116154817001,210.3306631563023,33.5137831493917,um,Spot,Position,38,25,xxx
307.11688815912845,210.13284483323437,33.51066393958508,um,Spot,Position,39,25,xxx
308.36337497887536,208.62057814184246,30.093382688168937,um,Spot,Position,40,25,xxx
308.93083691472197,208.6099384432288,29.92623414744445,um,Spot,Position,41,25,xxx
309.656405258696,208.84285248934648,30.090440444996656,um,Spot,Position,42,25,xxx
318.7171673563075,208.14093902935542,32.92066173335252,um,Spot,Position,43,25,xxx
328.9949363744462,209.7923633470751,37.392746173574075,um,Spot,Position,44,25,xxx
332.23146146850934,209.17836173311915,34.77607956990118,um,Spot,Position,45,25,xxx
336.09354736112505,207.6487212149141,33.76593336772684,um,Spot,Position,46,25,xxx
338.8185528295966,206.00368730414334,32.68689694464432,um,Spot,Position,47,25,xxx
344.307805169083,202.25908515565965,29.828609692152384,um,Spot,Position,48,25,xxx
347.60892658122555,202.8682027705872,26.29054838811415,um,Spot,Position,49,25,xxx
348.2257458271438,202.22184429125886,27.808672202532794,um,Spot,Position,50,25,xxx
346.91358113469437,203.03753128549667,31.911558794308934,um,Spot,Position,51,25,xxx
341.75344463863314,207.56619893461314,38.06792359002976,um,Spot,Position,52,25,xxx
338.0673158485741,212.00589273998006,43.5555353884979,um,Spot,Position,53,25,xxx
345.16681430838247,214.5758698657228,44.25991305677029,um,Spot,Position,54,25,xxx
346.10516143415737,214.6337199573935,45.54995836994552,um,Spot,Position,55,25,xxx
347.09078906444364,216.9769743856414,43.45620405511645,um,Spot,Position,56,25,xxx
109.62038502116452,0.17415797224351162,78.23306650422828,um,Spot,Position,10,26,xxx
109.53838407726101,0.26035817849481474,78.11944842234732,um,Spot,Position,11,26,xxx
109.44320540289317,0.2753028720339609,78.11857976371024,um,Spot,Position,12,26,xxx
106.99158488796182,4.416725793708344,79.09065885816477,um,Spot,Position,14,27,xxx
101.92008529152906,8.221948946050874,65.27125951125096,um,Spot,Position,24,28,xxx
101.81905872301503,14.367436147730889,61.89823539849755,um,Spot,Position,25,28,xxx
100.53128397709199,12.14132870019642,60.55701097641052,um,Spot,Position,26,28,xxx
96.28993538499114,9.344353292942374,59.38543435267899,um,Spot,Position,27,28,xxx
94.34258486193205,8.305832216757201,58.69981741338478,um,Spot,Position,28,28,xxx
92.81743085651473,10.728652631248659,59.49143227862555,um,Spot,Position,29,28,xxx
91.4310334537858,12.06999969903762,59.72678856368955,um,Spot,Position,30,28,xxx
91.57846381034058,12.31436267149857,58.233396296737084,um,Spot,Position,31,28,xxx
92.30204256788728,15.017001651045906,58.33701556135995,um,Spot,Position,32,28,xxx
94.02139915068979,14.562528048368598,59.23777112805844,um,Spot,Position,33,28,xxx
95.0678934550603,11.707327745257723,59.51212344421556,um,Spot,Position,34,28,xxx
95.69302758653242,9.707132085334726,57.0929555727766,um,Spot,Position,35,28,xxx
95.42590995218347,8.36264781642924,56.2611484671056,um,Spot,Position,36,28,xxx
95.06806579025648,9.16360144343505,57.73080866900811,um,Spot,Position,37,28,xxx
95.06895439917754,9.188301113966693,57.716708435321834,um,Spot,Position,38,28,xxx
94.99683557381105,9.942701921918268,54.95797664427619,um,Spot,Position,39,28,xxx
95.26657877663554,11.013399133022116,50.77534728004805,um,Spot,Position,40,28,xxx
95.53632197946003,12.084096344125964,46.59271791581992,um,Spot,Position,41,28,xxx
95.98744646545698,12.793267411318375,47.92286938780143,um,Spot,Position,42,28,xxx
95.40901706576163,13.025361127657966,46.8329434881763,um,Spot,Position,43,28,xxx
91.24485927596196,12.623696934564371,39.58995365348487,um,Spot,Position,44,28,xxx
88.07592467707478,13.369248734110663,39.925829732255536,um,Spot,Position,45,28,xxx
88.25523733444258,14.35520733994918,41.369184551531404,um,Spot,Position,46,28,xxx
87.38878917995825,14.728481425563515,40.887942308118205,um,Spot,Position,47,28,xxx
86.03329510364938,14.379452093695818,42.00235066774109,um,Spot,Position,48,28,xxx
83.87746080567078,14.939757425377667,41.45196874592198,um,Spot,Position,49,28,xxx
82.18339201456776,15.445804557473279,41.360940779165,um,Spot,Position,50,28,xxx
82.49558938808012,15.45547056300798,41.49156264833341,um,Spot,Position,51,28,xxx
82.68391462098602,15.459843357981518,41.5693626797617,um,Spot,Position,52,28,xxx
85.10010480869046,15.940584150034773,43.909867633623286,um,Spot,Position,53,28,xxx
86.85645650331442,13.619670186764523,45.49168243430878,um,Spot,Position,54,28,xxx
85.36896558520311,13.690629055537583,46.064266940648494,um,Spot,Position,55,28,xxx
83.52104771012122,14.027351572315455,46.52471474761646,um,Spot,Position,56,28,xxx
82.35626031775189,13.934907424556974,46.77755336188174,um,Spot,Position,57,28,xxx
82.31643101478758,13.306963450419994,46.72622624456876,um,Spot,Position,58,28,xxx
82.90231253324369,13.643826815914753,47.556380500179124,um,Spot,Position,59,28,xxx
83.44177773993427,12.713979945455232,46.95323675776519,um,Spot,Position,60,28,xxx
83.98124294662485,11.784133074995712,46.350093015351256,um,Spot,Position,61,28,xxx
84.52070815331543,10.85428620453619,45.74694927293732,um,Spot,Position,62,28,xxx
269.2673442258004,403.1356242780468,79.6883924631654,um,Spot,Position,26,29,xxx
250.49033706680027,383.73822121778784,80.96920946209855,um,Spot,Position,27,29,xxx
244.85600915449496,379.96789614242215,82.84337460191401,um,Spot,Position,28,29,xxx
242.9367970679948,380.080871369964,84.53236548415222,um,Spot,Position,29,29,xxx
242.3814299476304,380.02904373052155,86.43966776600449,um,Spot,Position,30,29,xxx
242.09569275667505,379.68847817093547,88.42844193376423,um,Spot,Position,31,29,xxx
244.46820561623872,374.43884476527086,91.96129255524052,um,Spot,Position,32,29,xxx
245.05139937672962,372.33379488002356,92.83960512542687,um,Spot,Position,33,29,xxx
244.9828688403039,371.5549709222762,92.6937584961858,um,Spot,Position,34,29,xxx
244.06062335418798,373.42359184612843,93.24805005375168,um,Spot,Position,35,29,xxx
240.92475364145082,378.409698368254,95.55775967205007,um,Spot,Position,36,29,xxx
241.89686857294618,379.2895896523025,98.02118486272786,um,Spot,Position,37,29,xxx
238.84388616656904,376.42160413076874,95.97379960815628,um,Spot,Position,38,29,xxx
235.95034194574706,374.2897722749191,94.84229251525831,um,Spot,Position,39,29,xxx
232.36405988158984,372.3784225490545,92.42419855897464,um,Spot,Position,40,29,xxx
227.43793163011864,370.9801117922581,88.47080757881884,um,Spot,Position,41,29,xxx
222.57986897684742,370.655309874531,85.2885103200097,um,Spot,Position,42,29,xxx
222.67107509855995,370.8880570764139,85.51004171779287,um,Spot,Position,43,29,xxx
222.7191076604255,370.8874746596382,85.73148237235858,um,Spot,Position,44,29,xxx
219.85129192017257,371.01827508874965,86.71460530801163,um,Spot,Position,45,29,xxx
220.09772862129614,371.04085591328374,86.96141745007475,um,Spot,Position,46,29,xxx
219.85764657373926,370.74279050436746,87.45039347810186,um,Spot,Position,47,29,xxx
219.61756452618238,370.4447250954512,87.93936950612897,um,Spot,Position,48,29,xxx
219.63634496277075,369.80141382318334,88.3008905500287,um,Spot,Position,49,29,xxx
220.69057533594014,367.77711909750917,88.1525916574189,um,Spot,Position,50,29,xxx
221.52875591261144,365.8352972748432,88.02584399322491,um,Spot,Position,51,29,xxx
220.4224883208,364.63573157925083,88.09305738477327,um,Spot,Position,52,29,xxx
219.31622072898855,363.4361658836585,88.16027077632164,um,Spot,Position,53,29,xxx
220.51583843210105,363.8476208628444,88.35429158879386,um,Spot,Position,54,29,xxx
220.86776092520424,364.3328189754353,88.3282265544895,um,Spot,Position,55,29,xxx
220.83836474087136,366.3769067127016,88.38869367148848,um,Spot,Position,56,29,xxx
220.4518229363554,369.5599020082585,89.22454254241825,um,Spot,Position,57,29,xxx
220.35948057571736,367.9943518778623,92.49600162340013,um,Spot,Position,58,29,xxx
220.2671382150793,366.4288017474661,95.76746070438202,um,Spot,Position,59,29,xxx
218.71301359249148,364.2274697597162,97.95408986956025,um,Spot,Position,60,29,xxx
214.17476658387199,361.2602875731123,95.95209563609568,um,Spot,Position,61,29,xxx
213.94467819506337,361.48051759628123,95.91337030008843,um,Spot,Position,62,29,xxx
256.66301216108167,311.2527232245919,98.35133144586001,um,Spot,Position,5,30,xxx
233.09463222294056,332.401724474529,88.93865970082564,um,Spot,Position,6,30,xxx
217.79685750212766,350.10771055137457,90.59215058133462,um,Spot,Position,7,30,xxx
212.07306722239807,356.65115333005195,93.48226289347366,um,Spot,Position,8,30,xxx
210.31993114519605,356.44581207632666,93.02977860831817,um,Spot,Position,9,30,xxx
211.39052656049483,357.10546609490365,92.91737512773969,um,Spot,Position,10,30,xxx
211.7813325770434,358.0886821507137,93.1335832597588,um,Spot,Position,11,30,xxx
211.29153621611113,358.5423732360811,93.13590506057272,um,Spot,Position,12,30,xxx
210.42269630968673,358.61072715487427,92.74465585352071,um,Spot,Position,13,30,xxx
211.13070339610073,359.1383499082828,91.93189811039427,um,Spot,Position,14,30,xxx
211.71321283528584,359.68103911429625,90.98761800843387,um,Spot,Position,15,30,xxx
211.92056800105564,359.40450205638706,88.06835515671374,um,Spot,Position,16,30,xxx
212.18958179114875,359.32516335762534,85.67220258222815,um,Spot,Position,17,30,xxx
215.87818088128384,355.1797780013309,85.27680087420362,um,Spot,Position,18,30,xxx
219.56677997141892,351.0343926450364,84.88139916617908,um,Spot,Position,19,30,xxx
222.03663293939397,349.1305312446929,84.52291307135032,um,Spot,Position,20,30,xxx
223.28773978520897,349.4681938003004,84.20134258971733,um,Spot,Position,21,30,xxx
222.99744063219353,349.08483209270827,83.13055317213919,um,Spot,Position,22,30,xxx
221.88805528759363,348.2770646355843,81.50668938365878,um,Spot,Position,23,30,xxx
223.34364653700152,349.0367895981461,79.33498124950057,um,Spot,Position,24,30,xxx
223.0862391455894,349.0002123170957,79.69268053294516,um,Spot,Position,25,30,xxx
223.1238228148884,348.33465899532496,79.38158566230251,um,Spot,Position,26,30,xxx
220.62102216766868,345.6258334777267,84.5979368446842,um,Spot,Position,27,30,xxx
220.87389513445845,345.9934156789898,84.76120497897826,um,Spot,Position,28,30,xxx
221.9542085603577,348.40223482433305,82.41819081656972,um,Spot,Position,29,30,xxx
223.03452198625695,350.8110539696763,80.07517665416118,um,Spot,Position,30,30,xxx
224.1148354121562,353.2198731150196,77.73216249175265,um,Spot,Position,31,30,xxx
224.9372303723449,355.31716472729704,76.41153381357773,um,Spot,Position,32,30,xxx
225.15781557920906,356.6875587624211,77.47647126528128,um,Spot,Position,33,30,xxx
225.38715191982004,356.5156406211536,77.80769023801932,um,Spot,Position,34,30,xxx
225.6296149610513,354.0302542152988,77.03833149230911,um,Spot,Position,35,30,xxx
224.97706695397488,352.4978950591733,76.94277529651922,um,Spot,Position,36,30,xxx
224.50656005228532,352.522289055077,77.20803254771113,um,Spot,Position,37,30,xxx
222.25251388559067,355.8804755023962,81.75362511642521,um,Spot,Position,38,30,xxx
219.56733652234925,355.3974695443961,81.83778326753188,um,Spot,Position,39,30,xxx
213.90785216864566,353.44231186511905,82.9901060413518,um,Spot,Position,40,30,xxx
213.7048570909615,352.3706442837334,84.05593221269875,um,Spot,Position,41,30,xxx
214.00423419572488,352.5112032833253,84.30133532754179,um,Spot,Position,42,30,xxx
213.57390642238695,352.79283861777213,84.36198698142188,um,Spot,Position,43,30,xxx
213.39421105632897,352.9504539423324,84.39333520826176,um,Spot,Position,44,30,xxx
213.48256253841873,353.6713270806272,84.48121677285343,um,Spot,Position,45,30,xxx
214.22776048607722,355.98752965529627,84.7257623086048,um,Spot,Position,46,30,xxx
219.49147774213293,361.4443788085333,77.1235299424097,um,Spot,Position,47,30,xxx
221.65613209397796,363.13916429697997,74.06803497255578,um,Spot,Position,48,30,xxx
220.7217235416123,361.07188612063624,75.55927739904303,um,Spot,Position,49,30,xxx
220.38998072034897,360.02673687088793,76.48820682409513,um,Spot,Position,50,30,xxx
220.74327125302662,359.1641535840106,75.80530574328452,um,Spot,Position,51,30,xxx
223.2653360530753,358.5701292119837,75.67506491474876,um,Spot,Position,52,30,xxx
227.10735872031674,358.3768567038687,76.4630221084285,um,Spot,Position,53,30,xxx
259.6739120666728,347.9290497751473,64.95374898853198,um,Spot,Position,54,30,xxx
263.08434866578364,346.6068601263558,63.305306808548565,um,Spot,Position,55,30,xxx
263.28675828333604,346.3598878702725,62.57308507917555,um,Spot,Position,56,30,xxx
265.5303096402185,345.92373626990286,63.78971877989383,um,Spot,Position,57,30,xxx
265.2065134866629,346.139605605587,63.9365981503617,um,Spot,Position,58,30,xxx
263.98693155404845,345.20720127776616,63.653911042402356,um,Spot,Position,59,30,xxx
264.80124147968723,343.19403562108045,62.54923280177487,um,Spot,Position,60,30,xxx
268.6104785331688,342.9961054299442,60.41715075355854,um,Spot,Position,61,30,xxx
273.6922163477625,340.76797722776706,60.76253121941033,um,Spot,Position,62,30,xxx
36.19970897274358,310.4321098886219,13.525211879424347,um,Spot,Position,1,31,xxx
36.39865044555712,310.90915469935476,13.996043836891875,um,Spot,Position,2,31,xxx
38.38806517369249,315.67960280668353,18.704363411567154,um,Spot,Position,3,31,xxx
44.73708248651984,317.8944985106534,15.327026406495648,um,Spot,Position,4,31,xxx
47.16517616580495,318.58897061239975,14.145084128829774,um,Spot,Position,5,31,xxx
47.339197936204854,318.6500820649461,14.518114247810152,um,Spot,Position,6,31,xxx
48.624016458479055,318.5058503866062,15.768424476639229,um,Spot,Position,7,31,xxx
47.76000688425734,320.9234171113146,15.40821412130608,um,Spot,Position,8,31,xxx
48.48184761369057,322.2964399119436,14.52457725475579,um,Spot,Position,9,31,xxx
50.020382973265924,323.2147776699326,14.319081132581964,um,Spot,Position,10,31,xxx
59.38150862169445,323.5423295439856,5.313821428356285,um,Spot,Position,11,31,xxx
60.080337330852615,323.7159932157199,3.82954494819757,um,Spot,Position,12,31,xxx
59.69390638893101,324.25004621935796,3.936873445224483,um,Spot,Position,13,31,xxx
59.30747544700941,324.784099222996,4.044201942251395,um,Spot,Position,14,31,xxx
58.940566623202,324.52220651462676,4.7758602030449255,um,Spot,Position,15,31,xxx
62.17835625849362,320.8111692225512,1.9348970462098984,um,Spot,Position,16,31,xxx
50.74719082075666,214.99051017375047,2.6549291213155928,um,Spot,Position,24,32,xxx
51.08388359051038,210.99589352453435,1.0447760463637643,um,Spot,Position,25,32,xxx
50.95717120333709,210.8457872186854,0.45181208518458094,um,Spot,Position,26,32,xxx
60.434564094666456,159.50431088314986,45.26528285879992,um,Spot,Position,1,33,xxx
60.29651413875769,160.16286901281666,44.61195346679688,um,Spot,Position,2,33,xxx
60.40354344425335,160.26959596452596,44.27674647929999,um,Spot,Position,3,33,xxx
63.87560350622652,161.19358190071637,40.237721952346334,um,Spot,Position,4,33,xxx
66.50743000483574,160.37756608545408,38.72248022720724,um,Spot,Position,5,33,xxx
67.91323848875068,157.71888341471794,40.17980180687756,um,Spot,Position,6,33,xxx
68.99823748720702,157.00555603895887,40.21626620277965,um,Spot,Position,7,33,xxx
69.7573422206206,157.1584280336583,39.84677226688533,um,Spot,Position,8,33,xxx
67.97832958125416,155.96656955598547,39.593847255803986,um,Spot,Position,9,33,xxx
65.15600131231075,157.69253714010338,41.66139350283538,um,Spot,Position,10,33,xxx
61.97468375716973,159.87857455798567,43.60599629433581,um,Spot,Position,11,33,xxx
58.79336620202871,162.06461197586796,45.55059908583624,um,Spot,Position,12,33,xxx
57.97404832130839,163.8721999197057,44.14639210120467,um,Spot,Position,13,33,xxx
58.2118439686424,165.1171001167898,42.32540585022045,um,Spot,Position,14,33,xxx
58.47892303983288,165.39261297020892,42.60529179408893,um,Spot,Position,15,33,xxx
58.94726394053207,165.65040496649056,41.96327747520303,um,Spot,Position,16,33,xxx
67.35794099912329,174.65831495440165,37.26136523558746,um,Spot,Position,17,33,xxx
74.35112000067483,181.676509963034,33.27278404461428,um,Spot,Position,18,33,xxx
72.48099234021826,179.195950496705,32.96861810862516,um,Spot,Position,19,33,xxx
71.09886055611359,176.85126965338222,32.30629516249599,um,Spot,Position,20,33,xxx
71.07228045634149,176.74695245960984,32.20080599577457,um,Spot,Position,21,33,xxx
71.08744553177192,176.77200549862548,32.1738474923162,um,Spot,Position,22,33,xxx
71.10429561558351,176.79984220864284,32.14389359958467,um,Spot,Position,23,33,xxx
71.07378757949787,177.11213681236353,30.367331980464773,um,Spot,Position,24,33,xxx
71.28416477399462,177.45027701763564,30.0569900300348,um,Spot,Position,25,33,xxx
74.16286366949383,178.73603938630666,30.58740730060369,um,Spot,Position,26,33,xxx
72.06898279075749,177.00771459191157,31.697218856568874,um,Spot,Position,27,33,xxx
67.91876959019793,174.27735777910056,32.9367690549162,um,Spot,Position,28,33,xxx
63.76855638963837,171.54700096628954,34.176319253263514,um,Spot,Position,29,33,xxx
70.03343373727483,171.73091326538804,33.63402553748547,um,Spot,Position,30,33,xxx
70.05186125716827,171.53475250307673,33.34429509923905,um,Spot,Position,31,33,xxx
70.03919327464425,171.4763740913515,32.7211961223007,um,Spot,Position,32,33,xxx
69.6054868876581,172.17085127642764,31.95058271773583,um,Spot,Position,33,33,xxx
68.24004030472423,172.623045823403,31.14190926516236,um,Spot,Position,34,33,xxx
72.46975577901202,171.02243235337738,30.15448374542435,um,Spot,Position,35,33,xxx
78.06616247912282,172.97103136981013,29.264617066131194,um,Spot,Position,36,33,xxx
83.82562666408626,180.95597145739254,28.679358341661874,um,Spot,Position,37,33,xxx
82.62902095753415,180.31874977730547,26.908584512147556,um,Spot,Position,38,33,xxx
74.94923234447842,183.35647607972567,24.697511316125677,um,Spot,Position,39,33,xxx
75.76990982765304,187.24465378394768,31.848287302184243,um,Spot,Position,40,33,xxx
73.16845661542021,186.5182288969424,30.45859010401097,um,Spot,Position,41,33,xxx
73.19275984344901,186.46658970426893,30.43349388431478,um,Spot,Position,42,33,xxx
75.88505346591592,187.4340719392472,29.030805684513798,um,Spot,Position,43,33,xxx
77.37574895521223,189.89205022237962,31.76601341218641,um,Spot,Position,44,33,xxx
73.6628607196808,192.31184241218864,40.705505037489814,um,Spot,Position,45,33,xxx
68.90729735019626,193.41666246381115,45.81059318795948,um,Spot,Position,46,33,xxx
67.07407122924909,193.3739778894761,42.987491161964094,um,Spot,Position,47,33,xxx
68.15057062965141,197.75840594769866,43.07752384997361,um,Spot,Position,48,33,xxx
68.38071243400287,199.80481387628672,44.08661563535179,um,Spot,Position,49,33,xxx
67.96440050983799,201.83437575649336,45.47390192757038,um,Spot,Position,50,33,xxx
66.67546414975266,203.48859169762412,47.53054493674841,um,Spot,Position,51,33,xxx
64.6989847005731,206.57856353992472,47.61702762167593,um,Spot,Position,52,33,xxx
63.42324391504041,210.40282029659366,46.54161350858138,um,Spot,Position,53,33,xxx
62.147503129507676,214.2270770532626,45.466199395486825,um,Spot,Position,54,33,xxx
62.18643065153555,214.27197584556765,45.586592787347996,um,Spot,Position,55,33,xxx
62.10809363715574,214.15599503422337,45.505847547781784,um,Spot,Position,56,33,xxx
68.37859311095268,214.0967672819029,30.852968917932934,um,Spot,Position,57,33,xxx
65.50444296753432,214.2034083549772,30.170759869962026,um,Spot,Position,58,33,xxx
66.16750212802016,213.691013689458,27.83126107773605,um,Spot,Position,59,33,xxx
68.55625670615089,216.78706405242653,27.2343780037152,um,Spot,Position,60,33,xxx
68.71039360993672,217.0152053927824,26.346565113022386,um,Spot,Position,61,33,xxx
68.50435579576919,217.6645618679165,25.970586935339732,um,Spot,Position,62,33,xxx
267.25591665267206,358.7357121910023,9.155179269963124,um,Spot,Position,1,34,xxx
267.35291345493664,359.67110077339055,8.094905604031045,um,Spot,Position,2,34,xxx
139.6922520651226,396.3389481032289,42.08779017942745,um,Spot,Position,1,35,xxx
139.69633013369838,396.40129294853375,42.12181730148917,um,Spot,Position,2,35,xxx
139.5525738694865,395.59043329619817,42.096416361586805,um,Spot,Position,3,35,xxx
139.35201469385038,394.3074264827338,41.93251053947426,um,Spot,Position,4,35,xxx
138.7052556687169,394.84673377568583,41.37218197617498,um,Spot,Position,5,35,xxx
137.99388238391086,395.41090355990605,40.495472321864746,um,Spot,Position,6,35,xxx
136.947622340922,395.7636824915295,40.71435608981484,um,Spot,Position,7,35,xxx
136.24680262043918,395.8569564720576,40.21549867857099,um,Spot,Position,8,35,xxx
135.88767095452377,397.23120446362395,38.91005554830431,um,Spot,Position,9,35,xxx
135.3897803467579,396.9091495136875,38.28296708924232,um,Spot,Position,10,35,xxx
135.4243164879507,395.7707213086284,39.44050477765846,um,Spot,Position,11,35,xxx
136.12048083524456,393.8223586156917,38.85635436500384,um,Spot,Position,12,35,xxx
136.61643002365906,391.8663462043412,38.720795736715104,um,Spot,Position,13,35,xxx
135.86471056431805,390.45176884047316,39.70499638122851,um,Spot,Position,14,35,xxx
133.00881737852765,389.2051079603305,38.82244540777403,um,Spot,Position,15,35,xxx
131.78000164150842,389.9924811559889,37.97706900441082,um,Spot,Position,16,35,xxx
131.97691209421163,390.32657932567014,36.93762404127215,um,Spot,Position,17,35,xxx
132.48384330577346,391.23548663840427,37.678722987207166,um,Spot,Position,18,35,xxx
133.27282843119002,392.80940061439077,40.68037941452053,um,Spot,Position,19,35,xxx
131.3818863806519,388.74557044403565,41.62238064811718,um,Spot,Position,20,35,xxx
132.83876972236322,388.76756818896916,43.40581208709339,um,Spot,Position,21,35,xxx
132.5022635289399,389.0117653130191,43.30827869019613,um,Spot,Position,22,35,xxx
132.12836775846952,389.2830954508524,43.19990824919918,um,Spot,Position,23,35,xxx
133.27948690681103,389.2092177387141,42.58520928293764,um,Spot,Position,24,35,xxx
134.20385938731584,388.40750038511226,42.72338221061314,um,Spot,Position,25,35,xxx
134.49165810523766,386.9629542638662,42.230997708052016,um,Spot,Position,26,35,xxx
131.5078222961506,387.80474134599524,41.50242032342244,um,Spot,Position,27,35,xxx
146.060627722846,392.9533187504697,28.47235847588167,um,Spot,Position,28,35,xxx
168.12913653630528,399.9476634359493,10.170231858521795,um,Spot,Position,29,35,xxx
175.91690248838117,402.24702360144653,12.876877511644027,um,Spot,Position,30,35,xxx
177.97489039664035,399.15249433520466,10.869395689478358,um,Spot,Position,31,35,xxx
178.7381268801561,401.3592585242693,13.823213852458275,um,Spot,Position,32,35,xxx
182.41749743296302,401.17875315547076,15.249467344754104,um,Spot,Position,33,35,xxx
180.53113278671665,402.7361190381739,15.713612040798008,um,Spot,Position,34,35,xxx
178.0250928944263,405.1902752554357,18.65329344394586,um,Spot,Position,35,35,xxx
175.51905300213596,407.64443147269753,21.59297484709371,um,Spot,Position,36,35,xxx
173.01301310984562,410.09858768995934,24.532656250241562,um,Spot,Position,37,35,xxx
277.2886702055057,158.8158042781192,98.37356442339062,um,Spot,Position,10,36,xxx
294.2647732931373,171.56665243212225,88.40708034319282,um,Spot,Position,11,36,xxx
311.2408763807689,184.3175005861253,78.44059626299502,um,Spot,Position,12,36,xxx
309.21311261229437,192.7905425927623,75.09846348253807,um,Spot,Position,13,36,xxx
304.8243567934528,194.51368656632823,77.10976556998517,um,Spot,Position,14,36,xxx
301.88162783009477,197.48923498940545,79.65354513395806,um,Spot,Position,15,36,xxx
302.0325678971851,200.65797896964202,81.25477338422056,um,Spot,Position,16,36,xxx
303.77054709040004,202.57611414170552,80.87831847095393,um,Spot,Position,17,36,xxx
306.10915777808265,204.10489812168328,78.91560101962611,um,Spot,Position,18,36,xxx
308.2812478404737,205.38063652721067,77.0918412545025,um,Spot,Position,19,36,xxx
309.7843441585577,205.51153226653756,76.6953762217112,um,Spot,Position,20,36,xxx
311.2874404766417,205.64242800586445,76.2989111889199,um,Spot,Position,21,36,xxx
310.6283680587618,202.81707257263693,80.59653395425624,um,Spot,Position,22,36,xxx
307.20260742713367,193.68985919529965,95.2856732668039,um,Spot,Position,23,36,xxx
307.09766725904433,193.84965466378677,95.18300009928781,um,Spot,Position,24,36,xxx
306.992727090955,194.00945013227388,95.08032693177172,um,Spot,Position,25,36,xxx
306.7067712587775,193.7397784492127,94.84035797007682,um,Spot,Position,26,36,xxx
308.19323497033645,193.0796534593363,92.42699627404575,um,Spot,Position,27,36,xxx
310.9417631173144,192.35010055449342,88.62572644142558,um,Spot,Position,28,36,xxx
312.14306996800383,192.02046946771864,93.40951929495445,um,Spot,Position,29,36,xxx
311.69647067260814,191.14941485266874,96.65457256228002,um,Spot,Position,30,36,xxx
307.4047570363472,189.01503867164357,96.30923346179792,um,Spot,Position,31,36,xxx
303.4397818995118,187.00323786742925,99.64240156044714,um,Spot,Position,32,36,xxx
346.89635012772186,77.03162775839219,31.53790854100626,um,Spot,Position,1,37,xxx
346.7362723679632,76.84377787953956,31.972916576313573,um,Spot,Position,2,37,xxx
345.1354947703764,74.96527909101324,36.3229969293867,um,Spot,Position,3,37,xxx
344.6252510015417,73.77558279743091,38.92198788219798,um,Spot,Position,4,37,xxx
352.78427223855675,71.51662190617635,40.28169113612965,um,Spot,Position,5,37,xxx
355.22318557774963,71.90874241568699,38.7275276566408,um,Spot,Position,6,37,xxx
355.01503877899336,73.48227438306768,35.43260424876226,um,Spot,Position,7,37,xxx
356.3436341855954,74.42001455852622,36.66241446766125,um,Spot,Position,8,37,xxx
357.6722295921975,75.35775473398476,37.89222468656024,um,Spot,Position,9,37,xxx
364.13750356513424,65.81957457646516,38.27651365077672,um,Spot,Position,10,37,xxx
367.67791987048156,58.99724444090514,38.56629192689756,um,Spot,Position,11,37,xxx
364.9751346145815,59.16267765296768,37.21946875792871,um,Spot,Position,12,37,xxx
365.94236346233043,56.842220369290494,36.554992133835285,um,Spot,Position,13,37,xxx
366.32322879759937,52.220951159150026,37.830267396139234,um,Spot,Position,14,37,xxx
365.3515158670296,49.77555855521238,38.44582864297145,um,Spot,Position,15,37,xxx
363.80710416365633,48.888555419234514,38.54976423777777,um,Spot,Position,16,37,xxx
